time,ax,ay,az,atotal
0.0031952857971191406,0.39,0.0,0.88,0.96
0.005109310150146484,0.16,-0.19,0.78,0.81
0.007025241851806641,0.09,-0.31,0.32,0.45
0.009775161743164062,0.21,-0.31,0.05,0.37
0.013038158416748047,0.35,0.02,-0.28,0.44
0.02104926109313965,0.5,0.37,-0.57,0.84
0.03163719177246094,0.64,0.38,-0.66,0.99
0.04101228713989258,0.54,0.23,-0.46,0.74
0.05144929885864258,0.16,0.11,-0.24,0.3
0.061193227767944336,-0.2,0.08,-0.06,0.22
0.10023832321166992,-0.25,0.05,-0.14,0.29
0.10244035720825195,-0.04,-0.01,0.01,0.04
0.10416126251220703,0.25,-0.01,0.29,0.38
0.10664129257202148,0.27,0.08,0.27,0.39
0.11083412170410156,0.03,0.17,0.35,0.39
0.12075138092041016,-0.27,0.07,0.43,0.51
0.13040733337402344,-0.39,-0.14,0.37,0.55
0.14085125923156738,-0.4,-0.23,0.29,0.54
0.15065717697143555,-0.5,-0.15,0.09,0.52
0.16048717498779297,-0.53,0.0,0.04,0.53
0.17047524452209473,-0.53,0.04,0.0,0.53
0.20488309860229492,-0.64,-0.03,-0.14,0.65
0.20735740661621094,-0.68,-0.05,-0.29,0.74
0.20917725563049316,-0.69,-0.01,-0.28,0.74
0.21095514297485352,-0.61,0.02,-0.21,0.64
0.22861814498901367,-0.3,-0.02,-0.16,0.34
0.23055410385131836,0.04,-0.06,-0.32,0.32
0.23961210250854492,0.09,-0.1,-0.13,0.18
0.249603271484375,0.08,-0.09,0.13,0.17
0.25992441177368164,0.14,-0.06,-0.07,0.16
0.2698702812194824,0.13,-0.03,-0.12,0.17
0.3022804260253906,0.04,-0.03,-0.05,0.07
0.3048732280731201,-0.08,-0.08,-0.17,0.2
0.3068103790283203,-0.18,-0.15,-0.1,0.25
0.3098282814025879,-0.19,-0.14,0.0,0.23
0.3196144104003906,-0.17,-0.05,-0.01,0.17
0.3290081024169922,-0.22,-0.01,0.08,0.23
0.3390064239501953,-0.32,-0.07,0.29,0.43
0.34935712814331055,-0.59,-0.18,0.57,0.83
0.35887622833251953,-0.86,-0.27,0.69,1.13
0.3695840835571289,-0.98,-0.32,0.58,1.18
0.4040372371673584,-0.89,-0.32,0.7,1.17
0.40665721893310547,-0.66,-0.27,0.83,1.09
0.40862321853637695,-0.52,-0.28,0.64,0.87
0.41057729721069336,-0.47,-0.48,0.49,0.83
0.42929720878601074,-0.56,-0.81,0.62,1.16
0.4312901496887207,-0.89,-1.2,0.54,1.58
0.43812131881713867,-1.36,-1.51,0.25,2.04
0.4481542110443115,-2.12,-1.75,0.33,2.76
0.45821142196655273,-3.12,-2.04,0.7,3.79
0.46842432022094727,-4.2,-2.58,1.15,5.06
0.5014753341674805,-5.3,-3.46,1.33,6.46
0.5040483474731445,-6.08,-4.62,1.51,7.78
0.5059852600097656,-5.86,-5.81,1.86,8.45
0.5086662769317627,-4.65,-6.6,1.94,8.3
0.5179872512817383,-2.19,-6.76,1.74,7.31
0.5281691551208496,0.4,-6.45,0.52,6.48
0.5379602909088135,0.28,-6.25,-0.48,6.27
0.5478701591491699,-2.23,-6.3,0.07,6.68
0.5575370788574219,-3.66,-6.1,1.14,7.2
0.5680093765258789,-2.81,-5.35,1.22,6.16
0.6081171035766602,-2.06,-4.07,0.51,4.59
0.6107022762298584,-1.94,-2.81,0.02,3.41
0.6125540733337402,-1.91,-1.79,0.02,2.61
0.6161751747131348,-2.04,-0.97,0.01,2.25
0.619011402130127,-2.35,-0.37,0.02,2.37
0.627326250076294,-2.78,-0.03,0.1,2.78
0.6370983123779297,-3.18,0.11,0.57,3.23
0.6468791961669922,-3.41,0.23,0.93,3.54
0.6572051048278809,-3.85,0.39,0.76,3.94
0.6674492359161377,-4.31,0.48,0.9,4.42
0.7059342861175537,-4.4,0.45,1.33,4.61
0.7084472179412842,-4.1,0.56,1.52,4.4
0.710383415222168,-3.79,0.93,1.45,4.16
0.7136132717132568,-3.53,1.48,1.47,4.1
0.7164392471313477,-3.0,2.07,1.22,3.84
0.7265653610229492,-2.44,2.67,0.84,3.71
0.7361972332000732,-1.86,3.18,0.59,3.73
0.746253252029419,-1.31,3.59,0.45,3.84
0.7564163208007812,-0.77,3.86,0.34,3.95
0.7661752700805664,0.03,3.92,-0.17,3.92
0.8061552047729492,0.89,3.88,-0.82,4.06
0.8086581230163574,1.65,3.86,-0.85,4.28
0.8105442523956299,2.27,4.05,-0.82,4.71
0.8132622241973877,2.58,4.36,-0.96,5.15
0.8159592151641846,2.65,4.57,-1.09,5.39
0.8255512714385986,2.59,4.52,-1.09,5.32
0.8359012603759766,2.31,4.15,-0.82,4.81
0.8455643653869629,1.91,3.57,-0.25,4.05
0.8555111885070801,1.88,3.04,0.35,3.59
0.8657922744750977,2.11,2.68,0.77,3.49
0.9054703712463379,2.15,2.52,1.22,3.53
0.9076833724975586,2.21,2.73,1.66,3.88
0.9100151062011719,2.19,3.16,1.6,4.16
0.9120562076568604,2.15,3.33,1.11,4.11
0.9281153678894043,2.37,3.06,0.47,3.89
0.9300804138183594,2.83,2.71,0.06,3.91
0.9348492622375488,3.32,2.7,-0.07,4.27
0.9448802471160889,3.67,3.05,-0.04,4.77
0.9554252624511719,3.75,3.44,-0.64,5.12
0.9650452136993408,3.05,3.29,-2.9,5.34
0.9750242233276367,0.67,0.94,-5.52,5.63
1.0090372562408447,-0.96,-6.92,-4.81,8.48
1.011214256286621,0.93,-19.75,-0.29,19.77
1.0136103630065918,5.65,-20.33,5.35,21.76
1.0163850784301758,7.94,-7.75,6.65,12.93
1.0242242813110352,5.16,0.61,3.04,6.01
1.034325122833252,0.89,5.24,1.16,5.44
1.04429030418396,-1.47,8.67,0.04,8.79
1.0544471740722656,-2.25,10.63,-3.07,11.29
1.0644230842590332,-1.82,10.17,-3.94,11.05
1.0745081901550293,0.69,7.51,-0.91,7.59
1.1092143058776855,3.31,4.85,0.14,5.87
1.1114091873168945,4.69,1.34,-2.08,5.3
1.1137771606445312,5.47,-3.88,-0.93,6.77
1.1162433624267578,6.03,-7.58,0.6,9.7
1.1237893104553223,5.68,-6.7,-1.31,8.88
1.1338133811950684,4.12,-2.9,-2.28,5.53
1.143545150756836,2.4,-0.14,-2.33,3.34
1.1538782119750977,0.56,1.55,-1.86,2.48
1.1634793281555176,0.41,2.45,-1.67,2.99
1.173485279083252,2.02,2.07,-1.21,3.13
1.2078351974487305,3.54,0.81,-1.17,3.81
1.2100610733032227,3.88,-0.19,-1.8,4.28
1.2120780944824219,3.17,-0.44,-1.71,3.62
1.2157793045043945,2.35,-0.37,-0.6,2.45
1.2227520942687988,1.91,-0.33,-0.12,1.94
1.2328402996063232,1.84,-0.51,0.23,1.92
1.2428882122039795,1.91,-0.86,0.55,2.16
1.2528622150421143,1.91,-0.92,0.33,2.14
1.2629482746124268,2.13,-0.6,0.06,2.21
1.2729952335357666,2.52,0.15,0.15,2.52
1.307603359222412,2.37,0.78,0.17,2.5
1.3104362487792969,1.56,1.02,-0.32,1.89
1.3129353523254395,0.79,1.01,-0.54,1.39
1.3156890869140625,0.36,0.72,0.03,0.8
1.3221983909606934,0.37,0.14,0.48,0.62
1.3324782848358154,0.19,-0.3,0.39,0.52
1.3420281410217285,-0.43,-0.45,0.6,0.86
1.352365255355835,-1.08,-0.38,0.96,1.49
1.3621153831481934,-1.5,-0.16,0.57,1.61
1.371927261352539,-1.5,0.08,0.59,1.61
1.4127941131591797,-1.4,0.14,0.85,1.64
1.4152872562408447,-1.68,0.22,0.48,1.76
1.4172112941741943,-1.96,0.44,0.02,2.0
1.4317402839660645,-2.03,0.57,-0.34,2.13
1.4337692260742188,-2.0,0.52,-0.26,2.08
1.4363272190093994,-1.83,0.39,-0.31,1.89
1.4412751197814941,-1.61,0.43,-0.56,1.75
1.4512991905212402,-1.78,0.48,-0.25,1.86
1.4613771438598633,-2.23,0.23,0.28,2.25
1.4714782238006592,-2.67,-0.14,0.42,2.7
1.5101232528686523,-3.34,-0.41,0.63,3.42
1.512871265411377,-4.03,-0.7,0.78,4.16
1.5147771835327148,-4.13,-0.79,0.49,4.23
1.5174663066864014,-3.6,-0.39,0.8,3.7
1.5206804275512695,-2.42,0.13,0.9,2.58
1.5308942794799805,-1.77,0.46,0.41,1.87
1.540903091430664,-1.99,0.61,0.16,2.08
1.5510683059692383,-1.5,0.51,0.34,1.62
1.5607633590698242,0.04,0.35,0.7,0.78
1.5709490776062012,1.08,0.19,1.08,1.53
1.6111021041870117,0.89,-0.1,1.07,1.39
1.6136972904205322,0.17,-0.53,0.7,0.89
1.6155991554260254,-0.77,-1.14,-0.16,1.38
1.618279218673706,-1.64,-1.8,-0.07,2.43
1.6210641860961914,-1.94,-2.21,0.06,2.94
1.6305122375488281,-2.11,-2.71,-0.33,3.45
1.6402592658996582,-2.22,-3.83,-0.36,4.44
1.6504011154174805,-2.13,-4.93,0.03,5.37
1.6601362228393555,-0.15,-5.28,0.2,5.28
1.6702022552490234,2.1,-4.8,1.22,5.37
1.709928274154663,2.09,-4.39,1.33,5.04
1.7124922275543213,0.28,-5.31,0.96,5.4
1.7144272327423096,-2.04,-7.43,1.66,7.88
1.717055320739746,-4.45,-9.53,1.52,10.62
1.7197661399841309,-6.96,-10.99,1.2,13.06
1.7298483848571777,-9.62,-11.88,2.05,15.42
1.740431308746338,-12.29,-11.52,2.57,17.03
1.7494451999664307,-12.76,-9.9,2.25,16.3
1.7593750953674316,-11.86,-7.65,4.03,14.67
1.769639253616333,-11.02,-5.6,5.39,13.48
1.7792363166809082,-9.58,-5.82,2.89,11.57
1.814542293548584,-6.6,-9.04,-2.23,11.41
1.8167603015899658,-1.23,-13.21,-6.54,14.79
1.8187003135681152,5.58,-15.31,-5.46,17.18
1.8214263916015625,10.68,-12.93,-5.32,17.59
1.82930326461792,9.63,-7.87,-8.53,15.08
1.8388392925262451,6.92,-4.07,-9.4,12.36
1.8489460945129395,5.98,-2.07,-7.46,9.78
1.858870267868042,5.02,-1.91,-4.17,6.79
1.8688182830810547,2.57,-2.92,-1.41,4.13
1.8787102699279785,-0.51,-3.16,0.55,3.24
1.9139072895050049,-2.47,-3.16,1.85,4.41
1.9160122871398926,-4.24,-2.79,2.87,5.83
1.9179213047027588,-6.8,-1.7,4.26,8.2
1.9204182624816895,-9.3,0.08,6.3,11.23
1.928185224533081,-10.46,2.73,7.73,13.28
1.9379901885986328,-10.89,5.61,7.44,14.33
1.9483723640441895,-11.25,7.84,6.13,15.02
1.958097219467163,-11.59,9.13,4.72,15.49
1.9681391716003418,-11.53,9.77,4.29,15.7
1.9781413078308105,-10.43,9.62,4.59,14.91
2.013855218887329,-8.89,9.13,4.26,13.43
2.0160813331604004,-7.69,8.65,3.82,12.18
2.017993211746216,-6.51,8.35,3.1,11.03
2.0207033157348633,-5.36,8.38,2.12,10.17
2.027609348297119,-4.33,8.77,2.05,9.99
