time,ax,ay,az,atotal
0.0011968612670898438,0.15,0.01,0.01,0.15
0.0029878616333007812,0.03,-0.08,0.0,0.08
0.017772912979125977,-0.04,-0.15,0.16,0.22
0.019116878509521484,0.04,-0.23,0.13,0.26
0.08439302444458008,0.47,-0.34,0.05,0.58
0.08553099632263184,0.85,-0.24,-0.04,0.88
0.09996891021728516,1.1,-0.06,-0.22,1.12
0.10119199752807617,1.19,0.1,-0.44,1.27
0.1151130199432373,0.8,0.27,-0.63,1.05
0.11667680740356445,0.25,0.28,-0.66,0.75
0.13280701637268066,-0.04,0.04,-0.64,0.64
0.13441991806030273,-0.23,-0.27,-0.5,0.61
0.14682579040527344,-0.66,-0.27,-0.03,0.71
0.1478409767150879,-1.12,0.14,-0.02,1.12
0.21175289154052734,-0.79,0.32,-0.12,0.86
0.2128300666809082,-0.04,0.09,-0.16,0.18
0.2312159538269043,0.34,-0.08,0.11,0.36
0.23216009140014648,0.42,0.05,0.4,0.58
0.24800586700439453,0.73,0.18,0.3,0.8
0.24898481369018555,1.23,0.04,0.04,1.23
0.26412200927734375,1.45,0.01,-0.08,1.45
0.2653498649597168,1.19,0.1,-0.13,1.2
0.27991485595703125,0.68,0.05,-0.08,0.68
0.28111791610717773,0.21,0.02,-0.05,0.21
0.34065794944763184,0.19,0.02,-0.07,0.2
0.3414769172668457,0.45,0.04,0.02,0.45
0.3483889102935791,0.55,0.11,0.48,0.73
0.3492851257324219,0.06,0.13,1.24,1.24
0.3647439479827881,-1.15,0.13,1.51,1.9
0.36553502082824707,-1.64,0.17,0.8,1.83
0.38086891174316406,-0.86,0.06,0.21,0.88
0.3819918632507324,0.2,-0.18,0.38,0.46
0.3962678909301758,0.27,-0.16,0.57,0.65
0.39756298065185547,-0.13,0.09,0.27,0.31
0.41440582275390625,-0.05,0.25,-0.22,0.33
0.4751310348510742,0.14,0.24,-0.39,0.47
0.47605085372924805,0.03,0.13,-0.2,0.24
0.4821648597717285,-0.49,-0.01,0.31,0.57
0.48313093185424805,-1.06,-0.12,0.51,1.18
0.5004091262817383,-1.0,-0.21,0.16,1.03
0.5013251304626465,-0.24,-0.22,0.06,0.33
0.5138089656829834,0.3,0.04,0.17,0.34
0.5149121284484863,0.25,0.27,0.16,0.4
0.5316379070281982,0.26,0.29,-0.04,0.39
0.5329170227050781,0.37,0.26,-0.15,0.47
0.5941128730773926,0.31,0.1,-0.26,0.41
0.5950479507446289,0.3,-0.07,-0.13,0.33
0.6161561012268066,0.19,-0.07,-0.05,0.2
0.6171808242797852,-0.06,0.04,-0.1,0.12
0.6322078704833984,-0.16,0.08,-0.01,0.17
0.6331210136413574,-0.16,0.05,0.04,0.17
0.6467981338500977,-0.02,0.03,0.06,0.06
0.6479558944702148,0.25,0.1,0.18,0.32
0.6676499843597412,0.29,0.15,0.23,0.39
0.6861000061035156,0.14,0.12,0.29,0.34
0.7474360466003418,0.16,0.06,0.3,0.34
0.7517139911651611,0.29,0.0,0.23,0.37
0.7653570175170898,0.21,0.03,0.15,0.25
0.7664289474487305,0.06,0.11,0.14,0.18
0.781580924987793,0.06,0.09,0.18,0.21
0.7825770378112793,0.0,-0.01,0.11,0.11
0.7970747947692871,-0.02,0.07,0.1,0.12
0.7980608940124512,0.12,0.21,0.14,0.27
0.8143820762634277,0.34,0.08,0.14,0.37
0.8156008720397949,0.35,-0.09,0.16,0.39
0.8734619617462158,-0.08,0.04,0.46,0.46
0.8743770122528076,-0.69,0.14,0.36,0.79
0.8797540664672852,-0.74,0.01,0.09,0.74
0.8807511329650879,-0.4,-0.05,0.17,0.43
0.8962249755859375,-0.11,0.03,0.43,0.44
0.8977479934692383,0.06,0.1,0.47,0.48
0.9129600524902344,0.05,0.1,0.04,0.11
0.9138598442077637,-0.26,0.18,-0.13,0.34
0.9295849800109863,-0.44,0.19,-0.12,0.49
0.9306941032409668,-0.55,0.03,-0.19,0.58
0.988879919052124,-0.71,-0.01,-0.13,0.72
0.9898290634155273,-0.69,0.09,0.09,0.7
0.9987819194793701,-0.36,0.05,0.17,0.4
0.9999790191650391,-0.17,0.03,0.17,0.24
1.013998031616211,-0.29,0.18,0.31,0.46
1.0152699947357178,-0.34,0.14,0.34,0.5
1.0309081077575684,-0.31,-0.1,0.29,0.43
1.03200101852417,-0.35,-0.17,0.22,0.44
1.0471010208129883,-0.46,-0.07,0.15,0.48
1.0481469631195068,-0.53,0.04,0.09,0.53
1.1049230098724365,-0.62,0.19,-0.13,0.66
1.1058530807495117,-0.68,0.26,-0.2,0.75
1.1145269870758057,-0.6,0.07,-0.12,0.61
1.115729808807373,-0.42,-0.17,0.02,0.45
1.1309428215026855,-0.28,-0.12,0.07,0.31
1.132206916809082,-0.25,0.08,0.02,0.26
1.1465129852294922,-0.27,0.15,0.01,0.3
1.1473629474639893,-0.31,0.07,0.04,0.32
1.1635470390319824,-0.3,0.03,0.04,0.3
1.1643857955932617,-0.3,0.07,0.06,0.31
1.2217378616333008,-0.3,0.1,0.13,0.34
1.2226829528808594,-0.16,0.02,0.27,0.31
1.230963945388794,0.01,-0.04,0.28,0.28
1.232469081878662,0.06,0.06,0.16,0.18
1.2481160163879395,0.04,0.17,0.09,0.19
1.249140977859497,-0.01,0.11,0.1,0.14
1.2635529041290283,-0.05,0.03,0.09,0.1
1.264451026916504,-0.04,0.03,0.18,0.18
1.280210018157959,-0.01,0.12,0.25,0.27
1.2812049388885498,0.14,0.19,0.18,0.29
1.3376188278198242,0.44,0.12,0.22,0.5
1.3387749195098877,0.59,0.0,0.21,0.62
1.3503170013427734,0.46,-0.02,0.13,0.47
1.3512167930603027,0.24,0.05,0.01,0.24
1.3652911186218262,0.19,0.05,-0.14,0.24
1.3660740852355957,0.23,-0.02,-0.26,0.34
1.3799920082092285,0.12,0.0,-0.31,0.33
1.3809618949890137,0.0,0.02,-0.34,0.34
1.3969988822937012,0.04,0.04,-0.34,0.34
1.3977839946746826,0.13,0.07,-0.28,0.31
1.413783073425293,0.2,0.08,-0.17,0.27
1.4705901145935059,0.23,0.03,-0.08,0.24
1.4716558456420898,0.14,0.03,0.02,0.14
1.4850168228149414,0.13,0.09,0.06,0.16
1.4858999252319336,0.18,0.11,0.06,0.21
1.4970698356628418,0.27,0.05,0.11,0.29
1.4984588623046875,0.37,-0.03,0.18,0.41
1.5131340026855469,0.44,-0.04,0.16,0.46
1.5139708518981934,0.54,-0.04,0.06,0.54
1.5303068161010742,0.54,-0.01,-0.09,0.54
1.531083106994629,0.44,0.01,-0.16,0.46
1.5871648788452148,0.35,0.05,-0.15,0.38
1.5880208015441895,0.35,0.13,-0.09,0.38
1.599064826965332,0.4,0.16,-0.04,0.43
1.6003639698028564,0.59,0.05,0.17,0.61
1.614635944366455,0.81,-0.02,0.35,0.88
1.6158671379089355,0.86,-0.05,0.3,0.91
1.6303339004516602,0.69,-0.01,0.34,0.76
1.6313128471374512,0.51,0.03,0.29,0.58
1.6470799446105957,0.41,-0.05,0.18,0.45
1.648047924041748,0.2,-0.03,0.13,0.24
1.703706979751587,0.0,0.08,0.1,0.12
1.7046589851379395,0.09,0.02,0.09,0.12
1.7165818214416504,0.24,-0.12,0.04,0.27
1.7180218696594238,0.16,-0.07,-0.01,0.17
1.7314658164978027,0.01,0.1,-0.07,0.12
1.7329509258270264,-0.22,0.21,-0.1,0.32
1.7463629245758057,-0.24,0.06,0.0,0.24
1.7472238540649414,0.05,-0.22,0.15,0.27
1.7637929916381836,0.15,-0.25,0.17,0.33
1.7647559642791748,0.19,-0.14,-0.03,0.23
1.8201649188995361,0.3,0.0,-0.3,0.42
1.8210959434509277,0.28,0.2,-0.43,0.55
1.8332619667053223,0.24,0.36,-0.41,0.59
1.8344740867614746,0.28,0.27,-0.31,0.49
1.8482179641723633,0.32,0.05,-0.22,0.39
1.8493070602416992,0.2,-0.08,-0.2,0.29
1.8639731407165527,-0.02,0.01,-0.12,0.12
1.864844799041748,-0.1,0.13,-0.04,0.16
1.880666971206665,-0.08,0.09,-0.01,0.12
1.8816418647766113,-0.12,0.02,-0.04,0.12
1.9364619255065918,-0.25,0.04,-0.15,0.29
1.9374308586120605,-0.37,0.09,-0.22,0.43
1.9494318962097168,-0.16,0.09,-0.19,0.26
1.950657844543457,0.18,0.11,-0.14,0.25
1.9646368026733398,0.41,0.08,-0.13,0.43
1.9658708572387695,0.56,-0.01,-0.12,0.57
1.9807980060577393,0.56,-0.07,0.0,0.56
1.9816288948059082,0.51,-0.02,0.09,0.51
1.9970650672912598,0.51,0.15,0.04,0.53
1.997987985610962,0.46,0.23,0.12,0.52
