time,ax,ay,az,atotal
0.005558013916015625,0.07,0.05,0.07,0.11
0.00832223892211914,0.08,0.03,0.09,0.12
0.010142087936401367,0.03,0.06,0.05,0.08
0.013442039489746094,-0.01,0.1,0.03,0.1
0.016811132431030273,-0.08,0.1,0.09,0.15
0.020554065704345703,-0.08,0.03,0.11,0.13
0.02241802215576172,0.0,0.03,0.02,0.03
0.025564193725585938,0.1,0.05,-0.04,0.11
0.02899789810180664,0.12,0.04,-0.07,0.14
0.031623125076293945,0.11,0.03,-0.06,0.12
0.0975799560546875,0.09,0.1,-0.01,0.13
0.09995794296264648,0.02,0.07,0.04,0.08
0.10181999206542969,0.09,0.02,-0.02,0.09
0.10584807395935059,0.12,0.04,-0.06,0.13
0.10945796966552734,0.07,0.08,0.07,0.12
0.11202096939086914,-0.02,0.05,0.21,0.21
0.114501953125,-0.03,0.02,0.13,0.13
0.117034912109375,-0.01,0.07,0.09,0.11
0.12074613571166992,0.01,0.09,0.06,0.1
0.12295103073120117,0.05,0.06,-0.04,0.08
0.18677306175231934,0.04,0.06,-0.04,0.08
0.18918204307556152,0.02,0.07,0.02,0.07
0.19106602668762207,-0.02,0.06,0.12,0.13
0.19372105598449707,-0.03,0.05,0.15,0.16
0.19654011726379395,-0.02,0.1,0.14,0.17
0.19857501983642578,-0.02,0.1,0.14,0.17
0.19985103607177734,-0.05,0.06,0.07,0.1
0.20273923873901367,-0.04,0.04,-0.02,0.06
0.20608901977539062,-0.03,0.01,0.02,0.03
0.2078709602355957,-0.01,0.0,-0.01,0.01
0.2221369743347168,0.06,0.07,-0.03,0.09
0.28368210792541504,0.09,0.06,0.06,0.12
0.2861042022705078,0.17,-0.03,0.04,0.17
0.28797006607055664,0.26,0.01,-0.03,0.26
0.2909080982208252,0.22,0.12,-0.09,0.26
0.29337310791015625,0.16,0.06,-0.06,0.18
0.2959890365600586,0.11,0.03,-0.04,0.12
0.29843997955322266,-0.01,0.07,-0.07,0.09
0.30067920684814453,-0.07,0.07,-0.07,0.12
0.30374813079833984,-0.04,0.08,-0.04,0.09
0.30683302879333496,-0.03,0.08,0.02,0.08
0.36812400817871094,-0.05,0.07,0.03,0.09
0.3707740306854248,-0.05,0.04,0.0,0.06
0.37249207496643066,-0.02,0.06,0.01,0.06
0.37577199935913086,0.01,0.09,0.02,0.09
0.3781771659851074,-0.03,0.05,0.02,0.06
0.38056421279907227,-0.1,0.02,0.07,0.12
0.383087158203125,-0.14,0.06,0.05,0.16
0.38560009002685547,-0.13,0.12,-0.06,0.18
0.3881392478942871,-0.08,0.07,-0.08,0.13
0.3899550437927246,0.06,0.04,-0.14,0.15
0.46759796142578125,0.15,0.06,-0.16,0.22
0.4697411060333252,0.18,0.04,-0.06,0.19
0.4715309143066406,0.19,0.03,0.04,0.19
0.47426509857177734,0.09,0.07,0.1,0.15
0.4780149459838867,0.05,0.04,0.08,0.1
0.48056697845458984,0.09,-0.01,0.07,0.11
0.4842109680175781,0.11,0.04,-0.05,0.12
0.48688507080078125,0.15,0.06,-0.1,0.19
0.48872995376586914,0.08,0.05,-0.04,0.1
0.4922981262207031,-0.16,0.11,-0.06,0.2
0.5534980297088623,-0.04,0.06,-0.12,0.13
0.5559020042419434,0.02,0.05,-0.02,0.05
0.5577900409698486,-0.13,0.11,0.06,0.18
0.5610709190368652,-0.04,-0.02,0.13,0.13
0.5637540817260742,0.02,0.04,0.03,0.05
0.5662550926208496,0.12,0.02,0.02,0.12
0.5688161849975586,0.2,0.04,0.03,0.2
0.5713040828704834,0.07,0.12,0.01,0.13
0.5732822418212891,-0.07,0.05,0.01,0.08
0.588655948638916,-0.1,-0.01,0.07,0.12
0.6492671966552734,-0.08,0.05,0.0,0.09
0.6518502235412598,-0.03,0.04,-0.02,0.05
0.6537411212921143,-0.02,0.1,-0.05,0.11
0.6562340259552002,0.0,0.11,0.03,0.11
0.6734509468078613,0.08,0.03,0.02,0.08
0.6753849983215332,0.17,0.0,-0.01,0.17
0.6781890392303467,0.14,0.07,-0.01,0.15
0.6806490421295166,0.0,0.1,0.03,0.1
0.6831691265106201,-0.08,0.0,0.02,0.08
0.6856770515441895,0.01,0.07,-0.04,0.08
0.7467091083526611,0.09,0.15,-0.03,0.17
0.7488300800323486,0.01,0.07,0.04,0.08
0.7508769035339355,-0.04,-0.04,0.07,0.09
0.7556641101837158,0.03,0.03,0.05,0.06
0.7577850818634033,0.11,0.08,0.02,0.13
0.760221004486084,0.15,0.06,0.02,0.16
0.7635300159454346,0.06,0.06,0.07,0.11
0.7659130096435547,-0.07,0.07,0.09,0.13
0.7686400413513184,-0.16,0.04,0.07,0.17
0.7709579467773438,-0.06,0.04,0.05,0.08
0.8316080570220947,0.09,0.08,-0.02,0.12
0.8340010643005371,0.13,0.07,-0.06,0.15
0.8358569145202637,0.16,0.02,-0.04,0.16
0.8391852378845215,0.2,0.03,-0.04,0.2
0.8415179252624512,0.11,0.11,-0.02,0.15
0.8440589904785156,-0.02,0.12,0.11,0.16
0.8466119766235352,-0.11,0.08,0.15,0.2
0.8491148948669434,-0.02,0.05,0.07,0.08
0.8517520427703857,0.11,0.03,0.0,0.11
0.8545041084289551,0.11,0.07,-0.08,0.15
0.9151771068572998,0.07,0.06,0.01,0.09
0.9175910949707031,0.04,0.03,0.12,0.13
0.9194900989532471,-0.04,0.06,0.05,0.08
0.9226701259613037,-0.09,0.07,0.04,0.12
0.9253330230712891,-0.05,0.08,0.04,0.1
0.9277040958404541,0.06,0.11,0.02,0.12
0.9313371181488037,0.14,0.1,0.03,0.17
0.933953046798706,0.07,0.03,-0.01,0.07
0.9362280368804932,0.07,-0.01,-0.04,0.08
0.9384870529174805,0.13,0.04,-0.05,0.14
0.9404611587524414,0.08,0.1,-0.02,0.12
1.0145149230957031,-0.06,0.1,0.1,0.15
1.0165200233459473,-0.22,0.06,0.12,0.25
1.0184221267700195,-0.2,0.05,0.08,0.22
1.0227222442626953,-0.02,0.06,0.04,0.07
1.024857997894287,0.05,0.07,-0.04,0.09
1.0403661727905273,0.03,0.0,0.01,0.03
1.042248249053955,0.01,-0.02,0.01,0.02
1.0446949005126953,0.12,0.05,0.02,0.13
1.0473570823669434,0.16,0.13,0.03,0.2
1.0499482154846191,-0.03,0.06,0.02,0.06
1.1117501258850098,-0.13,0.06,0.13,0.19
1.114220142364502,-0.03,0.09,0.08,0.12
