time,ax,ay,az,atotal
0.0033659934997558594,0.05,0.03,0.02,0.06
0.004714012145996094,0.02,0.06,-0.01,0.06
0.005795001983642578,-0.03,0.11,-0.07,0.13
0.019632816314697266,-0.1,0.08,-0.01,0.12
0.02086782455444336,-0.12,0.06,0.09,0.16
0.023553848266601562,-0.11,0.04,0.09,0.14
0.02585887908935547,-0.16,0.03,0.1,0.19
0.02828693389892578,-0.19,0.09,-0.05,0.21
0.03063678741455078,-0.07,0.09,-0.09,0.14
0.03179192543029785,-0.02,0.06,0.07,0.09
0.10156989097595215,-0.12,0.07,0.11,0.17
0.10285592079162598,-0.29,0.07,0.03,0.29
0.1038827896118164,-0.35,0.05,-0.01,0.35
0.11736297607421875,-0.3,0.06,-0.08,0.31
0.11854076385498047,-0.2,0.06,-0.18,0.27
0.11958599090576172,-0.12,0.05,-0.27,0.29
0.12213277816772461,-0.07,0.05,-0.3,0.31
0.12433695793151855,-0.05,0.03,-0.3,0.3
0.1265249252319336,0.02,0.03,-0.22,0.22
0.12861204147338867,0.14,0.03,-0.14,0.2
0.1808300018310547,0.17,0.01,-0.05,0.17
0.18242406845092773,0.12,0.05,0.07,0.14
0.18353605270385742,0.09,0.09,0.09,0.15
0.20099091529846191,0.08,0.11,0.03,0.13
0.202178955078125,0.11,0.1,0.0,0.14
0.20481204986572266,0.14,0.07,-0.05,0.16
0.20719695091247559,0.17,0.06,-0.07,0.19
0.20949602127075195,0.1,0.06,-0.01,0.11
0.21178197860717773,0.04,0.02,-0.01,0.04
0.21384096145629883,0.02,0.03,-0.01,0.03
0.26587986946105957,0.1,0.05,-0.13,0.17
0.26747703552246094,0.11,0.04,-0.07,0.13
0.26864194869995117,0.04,0.08,-0.02,0.09
0.2840747833251953,0.02,0.07,0.03,0.07
0.28526973724365234,0.02,0.03,0.02,0.04
0.28748607635498047,0.04,0.06,-0.03,0.07
0.2900428771972656,0.09,0.11,0.01,0.14
0.2924778461456299,0.07,0.1,-0.01,0.12
0.2950010299682617,-0.02,0.06,-0.02,0.06
0.29724788665771484,-0.02,0.05,0.05,0.07
0.34882497787475586,-0.06,0.04,0.0,0.07
0.3502798080444336,-0.11,0.05,-0.01,0.12
0.3514900207519531,-0.1,0.04,0.02,0.1
0.3671107292175293,-0.14,0.05,0.0,0.14
0.36846089363098145,-0.24,0.03,0.02,0.24
0.3707747459411621,-0.14,-0.01,0.05,0.14
0.3733088970184326,-0.06,0.0,0.02,0.06
0.3757798671722412,-0.05,0.06,-0.07,0.1
0.3782498836517334,-0.04,0.1,-0.12,0.16
0.380504846572876,0.02,0.08,-0.04,0.09
0.38179492950439453,0.0,0.07,-0.02,0.07
0.449552059173584,-0.04,0.05,-0.01,0.06
0.45081281661987305,0.03,0.06,-0.01,0.06
0.45171403884887695,0.08,0.09,0.03,0.12
0.46851682662963867,0.09,0.06,0.05,0.11
0.4697837829589844,0.05,0.04,-0.02,0.06
0.47095775604248047,0.06,0.06,0.01,0.08
0.4732959270477295,0.09,0.08,0.02,0.12
0.4756639003753662,0.12,0.09,-0.05,0.15
0.4780387878417969,0.1,0.06,-0.09,0.14
0.4805009365081787,0.12,0.01,-0.1,0.15
0.5324029922485352,0.19,0.04,-0.02,0.19
0.5339717864990234,0.15,0.04,0.03,0.15
0.5350017547607422,0.0,0.02,0.03,0.03
0.5503530502319336,-0.03,0.06,-0.06,0.09
0.5517950057983398,0.05,0.09,-0.06,0.11
0.5540928840637207,0.12,0.08,-0.01,0.14
0.5564007759094238,0.1,0.07,0.02,0.12
0.5588529109954834,0.11,0.04,0.02,0.11
0.561133861541748,0.09,0.06,0.05,0.11
0.5632920265197754,-0.02,0.08,0.04,0.09
0.6153929233551025,-0.05,0.11,0.01,0.12
0.6169619560241699,0.04,0.07,-0.01,0.08
0.6181559562683105,0.08,0.04,0.03,0.09
0.6343379020690918,-0.03,0.06,0.1,0.12
0.63553786277771,-0.1,0.08,0.09,0.15
0.6366348266601562,-0.03,0.06,-0.06,0.09
0.6391899585723877,0.0,0.02,-0.07,0.07
0.6416258811950684,-0.01,-0.01,-0.04,0.04
0.6441607475280762,-0.03,0.02,-0.1,0.1
0.6470539569854736,0.02,0.03,-0.12,0.12
0.69803786277771,0.1,0.04,-0.1,0.14
0.6995339393615723,0.19,0.06,-0.11,0.22
0.7006497383117676,0.28,0.04,-0.11,0.3
0.7173988819122314,0.29,0.06,-0.07,0.3
0.7185020446777344,0.29,0.14,0.01,0.32
0.7204599380493164,0.26,0.19,0.1,0.33
0.7227058410644531,0.24,0.17,0.12,0.31
0.7251768112182617,0.19,0.11,0.13,0.25
0.727557897567749,0.13,0.12,0.12,0.21
0.7302389144897461,0.07,0.1,0.07,0.14
