time,ax,ay,az,atotal
0.002813100814819336,0.13,0.16,0.19,0.28
0.004396200180053711,0.07,0.18,0.17,0.25
0.0071599483489990234,0.03,0.09,0.18,0.2
0.009779214859008789,0.05,0.03,0.25,0.25
0.012314081192016602,0.02,-0.02,0.07,0.07
0.014791011810302734,0.03,0.01,-0.1,0.1
0.07300806045532227,0.16,0.0,-0.06,0.17
0.07500290870666504,0.11,0.07,0.19,0.23
0.07648015022277832,0.1,0.14,-0.04,0.17
0.07941222190856934,0.32,0.13,-0.2,0.39
0.08199095726013184,0.4,0.15,0.17,0.45
0.08369207382202148,0.24,0.13,0.27,0.38
0.09895014762878418,-0.01,0.1,0.19,0.21
0.10068607330322266,-0.22,0.16,0.34,0.43
0.10329103469848633,-0.31,0.24,0.5,0.63
0.10870099067687988,-0.39,0.25,0.44,0.63
0.11882996559143066,-0.3,0.25,0.25,0.46
0.1774461269378662,-0.03,0.27,0.16,0.31
0.17929291725158691,0.15,0.14,0.2,0.28
0.18082308769226074,0.17,0.05,0.02,0.17
0.183305025100708,0.13,0.04,-0.01,0.13
0.19982695579528809,0.12,0.05,0.05,0.13
0.20136404037475586,0.11,0.07,0.15,0.19
0.2040421962738037,0.08,0.17,0.25,0.31
0.20663809776306152,0.08,0.21,0.25,0.33
0.20871520042419434,0.08,0.16,0.29,0.34
0.21832013130187988,0.08,0.11,0.31,0.33
0.275907039642334,0.11,0.06,0.31,0.33
0.27741003036499023,0.13,0.01,0.22,0.25
0.2789950370788574,0.15,0.03,0.18,0.23
0.28153491020202637,0.15,0.11,0.19,0.26
0.282926082611084,0.17,0.15,0.17,0.28
0.30286622047424316,0.21,0.18,0.14,0.31
0.3044440746307373,0.26,0.16,0.14,0.33
0.3071749210357666,0.19,0.14,0.19,0.3
0.3098719120025635,0.06,0.15,0.29,0.33
0.3173239231109619,-0.02,0.15,0.45,0.47
0.375201940536499,-0.07,0.16,0.47,0.5
0.3770120143890381,-0.12,0.13,0.41,0.44
0.3793330192565918,-0.18,0.13,0.32,0.38
0.381702184677124,-0.17,0.16,0.22,0.32
0.38379502296447754,-0.15,0.16,0.17,0.27
0.3996460437774658,-0.09,0.14,0.15,0.22
0.4014410972595215,0.0,0.15,0.22,0.26
0.40399718284606934,0.13,0.16,0.25,0.32
0.40670108795166016,0.21,0.17,0.22,0.34
0.41671013832092285,0.28,0.17,0.26,0.41
0.4741380214691162,0.28,0.18,0.24,0.41
0.4756350517272949,0.18,0.16,0.29,0.37
0.477215051651001,0.05,0.17,0.36,0.4
0.479572057723999,-0.1,0.22,0.38,0.45
0.4819490909576416,-0.2,0.24,0.52,0.6
0.4841759204864502,-0.22,0.22,0.55,0.63
0.4994010925292969,-0.25,0.18,0.55,0.63
0.5009760856628418,-0.32,0.16,0.49,0.6
0.5060079097747803,-0.32,0.17,0.41,0.54
0.5160782337188721,-0.28,0.18,0.41,0.52
0.57871413230896,-0.26,0.21,0.38,0.5
0.5805509090423584,-0.25,0.28,0.44,0.57
0.5821139812469482,-0.21,0.31,0.5,0.62
0.5850350856781006,-0.24,0.31,0.46,0.6
0.587428092956543,-0.37,0.24,0.56,0.71
0.5900800228118896,-0.52,0.18,0.67,0.86
0.5927250385284424,-0.72,0.14,0.63,0.96
0.5953330993652344,-0.85,0.12,0.57,1.03
0.6056280136108398,-0.87,0.15,0.5,1.01
0.615699052810669,-0.89,0.18,0.43,1.0
0.677656888961792,-0.83,0.22,0.42,0.95
0.6794750690460205,-0.67,0.25,0.38,0.8
0.6810901165008545,-0.57,0.29,0.4,0.75
0.6835010051727295,-0.54,0.38,0.5,0.82
0.7001810073852539,-0.56,0.45,0.59,0.92
0.7017691135406494,-0.65,0.51,0.65,1.05
0.7046248912811279,-0.79,0.51,0.68,1.16
0.7069430351257324,-0.82,0.41,0.75,1.18
0.7095770835876465,-0.72,0.33,0.82,1.14
0.7146100997924805,-0.54,0.34,0.72,0.96
0.7762081623077393,-0.33,0.41,0.62,0.81
0.778008222579956,-0.14,0.53,0.6,0.81
0.7801880836486816,0.01,0.65,0.65,0.91
0.7816150188446045,0.1,0.65,0.64,0.91
0.7844901084899902,0.01,0.52,0.34,0.62
0.7869250774383545,0.01,0.29,-0.07,0.29
0.7892680168151855,0.06,0.12,-0.23,0.26
0.7940080165863037,0.05,0.03,-0.21,0.21
0.8043582439422607,0.21,0.08,-0.37,0.43
0.8140299320220947,0.53,0.12,-0.66,0.85
0.8755619525909424,1.02,0.06,-0.71,1.24
0.8773519992828369,1.46,0.05,-0.68,1.61
0.879723072052002,1.43,0.05,-0.54,1.52
0.8820590972900391,1.13,-0.11,-0.16,1.14
0.8841540813446045,0.83,-0.33,0.08,0.89
0.9000341892242432,0.39,-0.41,-0.17,0.59
0.9016680717468262,-0.04,-0.33,-0.45,0.55
0.9044249057769775,-0.19,-0.19,-0.55,0.61
0.9071121215820312,-0.04,-0.04,-0.43,0.43
0.9132781028747559,0.03,0.16,-0.29,0.33
0.923469066619873,0.08,0.26,-0.45,0.52
0.9795219898223877,0.16,0.18,-0.47,0.52
0.9813640117645264,0.11,0.0,-0.23,0.25
0.9829111099243164,0.1,-0.15,-0.23,0.29
0.9852349758148193,0.06,-0.24,-0.44,0.5
0.9879410266876221,-0.01,-0.24,-0.53,0.58
0.9900870323181152,0.01,-0.2,-0.47,0.51
0.9927089214324951,0.03,-0.11,-0.38,0.39
1.0030171871185303,-0.05,0.05,-0.31,0.31
1.0127301216125488,-0.15,0.17,-0.12,0.25
1.0228071212768555,-0.34,0.25,0.05,0.42
1.0785651206970215,-0.71,0.31,0.14,0.78
1.0805251598358154,-1.09,0.29,0.26,1.15
1.082063913345337,-1.18,0.18,0.36,1.24
1.085064172744751,-1.07,0.02,0.26,1.1
1.0877001285552979,-1.16,-0.05,0.17,1.17
1.0902740955352783,-1.39,-0.06,0.34,1.43
1.0929381847381592,-1.57,-0.01,0.32,1.6
1.1023640632629395,-1.62,0.07,0.42,1.67
1.1123170852661133,-1.41,0.12,0.57,1.52
1.1221280097961426,-1.04,0.09,0.29,1.08
1.1774420738220215,-0.64,-0.01,0.1,0.64
1.1794102191925049,-0.36,-0.08,-0.02,0.36
1.1809589862823486,-0.07,-0.02,-0.25,0.26
