time,ax,ay,az,atotal
0.0041811466217041016,0.15,0.09,0.0,0.17
0.006631135940551758,0.17,0.08,-0.01,0.18
0.008159875869750977,0.15,0.06,0.03,0.16
0.012745141983032227,0.12,0.07,0.0,0.13
0.029101133346557617,0.1,0.08,0.0,0.12
0.03060603141784668,0.09,0.09,0.03,0.13
0.033380985260009766,0.11,0.08,0.03,0.13
0.035616159439086914,0.17,0.06,0.01,0.18
0.03830409049987793,0.19,0.07,0.02,0.2
0.04096388816833496,0.2,0.12,0.04,0.23
0.12700796127319336,0.17,0.12,0.06,0.21
0.12947797775268555,0.1,0.09,0.02,0.13
0.13100099563598633,0.04,0.07,-0.03,0.08
0.13358092308044434,0.07,0.07,-0.07,0.12
0.13598990440368652,0.07,0.05,-0.03,0.09
0.13840603828430176,0.04,0.04,0.06,0.08
0.14090204238891602,0.03,0.04,0.12,0.13
0.14223504066467285,0.07,0.04,0.04,0.09
0.1453709602355957,0.14,0.06,0.02,0.15
0.1478588581085205,0.1,0.13,0.0,0.16
0.2276308536529541,0.05,0.16,-0.02,0.16
0.22963404655456543,0.01,0.13,0.0,0.13
0.23107314109802246,0.03,0.07,0.05,0.09
0.23361992835998535,0.03,0.01,0.12,0.12
0.23604297637939453,0.03,0.02,0.07,0.07
0.2385120391845703,0.08,0.05,-0.03,0.09
0.2410140037536621,0.09,0.05,0.02,0.1
0.24236202239990234,0.07,0.08,0.03,0.11
0.24562716484069824,0.05,0.13,0.02,0.14
0.24821686744689941,0.08,0.1,-0.01,0.12
0.3267359733581543,0.13,0.06,-0.08,0.16
0.3287990093231201,0.06,0.07,-0.04,0.1
0.33026814460754395,0.03,0.08,0.0,0.08
0.3330850601196289,0.07,0.07,-0.03,0.1
0.3357369899749756,0.04,0.06,0.02,0.07
0.33818984031677246,0.03,0.02,0.01,0.03
0.34087586402893066,0.05,0.0,-0.05,0.07
0.34230804443359375,0.09,0.05,-0.02,0.1
0.34496617317199707,0.15,0.09,0.01,0.17
0.3476250171661377,0.16,0.12,0.03,0.2
0.42595887184143066,0.11,0.12,0.06,0.17
0.42833805084228516,-0.01,0.11,0.06,0.12
0.42974209785461426,-0.09,0.06,0.03,0.11
0.43230509757995605,-0.07,-0.03,0.05,0.09
0.4347519874572754,0.0,-0.02,-0.07,0.07
0.43738484382629395,0.07,0.02,-0.16,0.17
0.4399909973144531,0.14,0.07,-0.08,0.17
0.44246506690979004,0.16,0.13,-0.05,0.21
0.44471192359924316,0.11,0.13,-0.07,0.18
0.4619410037994385,0.08,0.04,-0.02,0.09
0.5389499664306641,0.02,-0.03,0.03,0.04
0.5413649082183838,-0.03,-0.04,-0.01,0.05
0.5428919792175293,0.04,-0.01,-0.04,0.05
0.5458590984344482,0.11,0.04,-0.09,0.14
0.5484859943389893,0.14,0.09,-0.08,0.18
0.550886869430542,0.13,0.11,-0.01,0.17
0.5534789562225342,0.07,0.11,0.01,0.13
0.5559499263763428,0.03,0.09,0.0,0.09
0.5591309070587158,0.02,0.07,0.0,0.07
0.5606770515441895,-0.02,0.05,-0.01,0.05
0.6390199661254883,-0.04,0.06,0.02,0.07
0.6413860321044922,-0.04,0.08,0.01,0.09
0.6427340507507324,-0.06,0.08,0.08,0.12
0.6457078456878662,-0.05,0.08,0.1,0.13
0.6480109691619873,-0.02,0.08,0.11,0.13
0.6502630710601807,0.05,0.07,-0.01,0.08
0.6528360843658447,0.08,0.05,-0.01,0.09
0.6553440093994141,0.09,0.09,0.03,0.13
0.6578929424285889,0.06,0.12,-0.02,0.13
0.659156084060669,-0.01,0.12,-0.03,0.12
0.7365691661834717,-0.05,0.06,-0.03,0.08
0.7388989925384521,-0.05,-0.01,-0.01,0.05
0.7402839660644531,0.0,-0.01,0.0,0.01
0.7428979873657227,0.07,0.05,-0.03,0.09
0.7451121807098389,0.12,0.1,-0.02,0.15
0.762592077255249,0.08,0.12,-0.02,0.14
0.7640149593353271,0.08,0.11,-0.02,0.13
0.7665960788726807,0.08,0.06,-0.04,0.1
0.7689390182495117,0.11,0.02,-0.08,0.13
0.7716400623321533,0.07,0.03,-0.07,0.1
0.7743539810180664,0.05,0.04,-0.04,0.07
0.8517000675201416,0.07,0.05,-0.05,0.09
0.853503942489624,0.09,0.08,-0.03,0.12
0.8558251857757568,0.1,0.07,0.01,0.12
0.8582310676574707,0.06,0.04,0.0,0.07
0.8605690002441406,0.09,0.06,-0.03,0.11
0.8628408908843994,0.1,0.09,-0.03,0.13
0.8653249740600586,0.01,0.12,0.01,0.12
0.8680419921875,-0.1,0.11,0.05,0.15
0.8705861568450928,-0.15,0.09,0.06,0.18
0.8732411861419678,-0.13,0.08,0.07,0.16
0.9504380226135254,-0.04,0.07,0.04,0.09
0.9521591663360596,0.07,0.07,-0.04,0.1
0.9543130397796631,0.1,0.08,-0.04,0.13
0.9565918445587158,0.04,0.09,0.04,0.1
0.9595589637756348,0.08,0.06,0.0,0.1
0.9609630107879639,0.17,0.0,-0.1,0.19
0.9947919845581055,0.12,0.01,-0.01,0.12
0.996877908706665,-0.01,0.04,0.02,0.04
0.9994571208953857,-0.04,0.07,0.01,0.08
1.0021109580993652,-0.03,0.06,0.06,0.09
1.080420970916748,-0.01,0.07,0.07,0.09
1.082824945449829,0.03,0.05,0.03,0.06
