time,ax,ay,az,atotal
0.006556987762451172,-0.2,0.02,0.55,0.58
0.008025169372558594,-0.2,0.11,0.51,0.55
0.009575128555297852,-0.27,0.14,0.25,0.39
0.011985063552856445,-0.31,0.13,0.02,0.33
0.014492034912109375,-0.23,0.14,0.08,0.28
0.017031192779541016,-0.1,0.16,0.12,0.22
0.019652128219604492,0.06,0.12,0.08,0.15
0.02254199981689453,0.14,0.07,0.14,0.21
0.0240480899810791,0.05,0.02,0.16,0.16
0.02762007713317871,-0.07,0.08,0.15,0.18
0.10497713088989258,-0.17,0.14,0.19,0.29
0.1079111099243164,-0.16,0.14,0.32,0.38
0.10960507392883301,0.02,0.03,0.4,0.4
0.11230111122131348,0.18,-0.09,0.36,0.41
0.11500310897827148,0.19,-0.06,0.22,0.29
0.11743593215942383,0.07,0.1,0.15,0.19
0.12005305290222168,-0.02,0.24,0.09,0.25
0.1224510669708252,-0.03,0.42,0.01,0.42
0.12490415573120117,0.07,0.52,0.06,0.52
0.12645292282104492,0.3,0.36,0.09,0.47
0.2166142463684082,0.43,0.06,-0.1,0.44
0.21831107139587402,0.31,-0.21,-0.23,0.43
0.2198331356048584,0.13,-0.28,0.01,0.3
0.22268199920654297,0.0,-0.18,0.29,0.34
0.22416925430297852,-0.09,-0.06,0.35,0.36
0.22717714309692383,-0.15,0.09,0.29,0.33
0.22987008094787598,-0.16,0.2,0.24,0.35
0.23233509063720703,0.0,0.17,0.27,0.31
0.23499202728271484,0.19,0.06,0.18,0.26
0.23765802383422852,0.25,-0.04,0.06,0.26
0.314176082611084,0.24,0.02,0.0,0.24
0.3161182403564453,0.17,0.16,0.01,0.23
0.3176741600036621,0.07,0.19,0.06,0.21
0.32050204277038574,0.0,0.12,0.13,0.17
0.3229970932006836,-0.02,0.07,0.22,0.23
0.3244609832763672,-0.01,0.07,0.29,0.29
0.3271031379699707,-0.01,0.09,0.31,0.32
0.32943296432495117,-0.02,0.12,0.29,0.31
0.33211517333984375,-0.06,0.15,0.24,0.28
0.33469104766845703,-0.11,0.18,0.21,0.29
0.4112710952758789,-0.05,0.15,0.16,0.22
0.41324424743652344,0.08,0.11,0.13,0.18
0.41469621658325195,0.17,0.07,0.08,0.2
0.4174771308898926,0.18,0.05,0.02,0.18
0.4201679229736328,0.12,0.08,0.07,0.16
0.42264604568481445,0.12,0.14,0.1,0.2
0.4239020347595215,0.14,0.14,0.07,0.21
0.4268970489501953,0.12,0.14,0.04,0.18
0.42933106422424316,0.09,0.14,0.04,0.17
0.43155407905578613,0.06,0.1,0.08,0.14
0.5076432228088379,0.03,0.06,0.07,0.09
0.509608268737793,-0.02,0.02,0.12,0.12
0.5110960006713867,-0.06,0.03,0.17,0.18
0.5138659477233887,-0.11,0.03,0.16,0.19
0.5162711143493652,-0.13,0.07,0.1,0.17
0.5189330577850342,-0.16,0.11,0.0,0.19
0.5216541290283203,-0.21,0.14,-0.05,0.25
0.5241460800170898,-0.29,0.15,-0.06,0.33
0.5256142616271973,-0.33,0.11,-0.07,0.35
0.5426721572875977,-0.28,0.0,-0.01,0.28
0.6176929473876953,-0.12,-0.07,0.05,0.14
0.6196551322937012,0.29,-0.2,0.04,0.35
0.6211791038513184,0.73,-0.2,0.26,0.8
0.624330997467041,0.89,-0.04,0.53,1.03
0.6263952255249023,0.78,0.18,0.5,0.94
0.6430020332336426,0.5,0.35,0.37,0.71
0.6445951461791992,0.14,0.43,0.28,0.53
0.6470742225646973,-0.09,0.38,0.18,0.43
0.6498112678527832,-0.05,0.23,0.14,0.27
0.6523990631103516,0.08,0.06,0.02,0.1
0.6551389694213867,0.09,-0.08,-0.2,0.23
0.7308590412139893,-0.02,-0.13,-0.29,0.31
0.7325849533081055,-0.11,-0.08,-0.16,0.21
0.7348232269287109,-0.09,0.04,0.03,0.1
0.7377231121063232,0.06,0.07,0.12,0.15
0.7406461238861084,0.18,0.07,0.11,0.22
0.7421131134033203,0.21,0.06,0.1,0.24
0.7598562240600586,0.13,0.05,0.06,0.15
0.7614591121673584,0.04,0.07,0.05,0.09
0.7641592025756836,0.0,0.08,0.03,0.08
0.7667951583862305,0.0,0.11,0.05,0.12
0.8425741195678711,0.03,0.09,0.05,0.1
0.8443291187286377,0.08,0.03,0.05,0.09
0.8456611633300781,0.08,0.0,0.02,0.08
0.8484072685241699,0.03,0.06,0.03,0.07
0.850938081741333,-0.02,0.1,0.04,0.1
0.8535799980163574,-0.04,0.1,0.08,0.13
0.8559832572937012,-0.04,0.1,0.09,0.14
0.8571510314941406,0.0,0.12,0.08,0.14
0.8590350151062012,0.12,0.12,0.05,0.17
0.8614580631256104,0.16,0.1,0.05,0.19
0.9369211196899414,0.17,0.15,0.12,0.25
0.9389562606811523,0.16,0.13,0.11,0.23
0.9404311180114746,0.12,0.09,0.07,0.16
0.9420032501220703,0.04,0.07,0.09,0.12
0.9598722457885742,0.03,0.02,0.12,0.12
0.9613361358642578,0.03,-0.03,0.1,0.1
0.9637711048126221,-0.04,0.0,0.11,0.11
0.9665460586547852,-0.1,0.06,0.13,0.17
0.969214916229248,-0.17,0.07,0.08,0.2
