time,ax,ay,az,atotal
0.001959085464477539,-8.14,-7.24,1.32,10.97
0.0027141571044921875,-7.8,-7.8,-2.34,11.27
0.022609233856201172,-7.42,-8.96,-2.43,11.88
0.0236661434173584,-7.33,-10.02,0.65,12.43
0.036515235900878906,-6.86,-10.4,1.95,12.61
0.03788328170776367,-5.55,-9.62,1.94,11.27
0.05271625518798828,-3.83,-7.44,1.81,8.56
0.05387115478515625,-2.58,-4.53,2.48,5.77
0.06885623931884766,-0.33,-1.72,1.31,2.18
0.06997013092041016,2.52,0.91,-3.36,4.29
0.14343500137329102,3.6,2.71,-5.8,7.34
0.14436721801757812,3.44,3.48,-4.99,6.98
0.15472912788391113,3.06,3.1,-3.38,5.51
0.1557159423828125,2.16,1.91,-1.15,3.1
0.1715071201324463,1.05,0.93,0.92,1.67
0.17258214950561523,0.32,1.09,2.45,2.7
0.18578004837036133,-0.06,1.99,3.66,4.16
0.18687725067138672,-0.62,3.4,3.73,5.08
0.2035841941833496,-1.25,4.79,3.22,5.9
0.20479297637939453,-1.54,5.73,3.0,6.64
0.2783820629119873,-1.4,6.11,2.69,6.82
0.27922916412353516,-1.24,6.2,2.03,6.64
0.2873830795288086,-1.11,6.0,1.29,6.23
0.2885620594024658,-0.94,5.66,0.9,5.8
0.3045220375061035,-0.59,5.34,0.85,5.43
0.3058300018310547,-0.2,5.26,0.84,5.33
0.31969118118286133,-0.04,5.44,1.03,5.53
0.3205742835998535,0.34,5.61,1.17,5.74
0.3360271453857422,0.71,5.78,1.37,5.98
0.3372769355773926,0.96,6.02,1.49,6.27
0.40984106063842773,1.34,6.05,1.17,6.3
0.41064023971557617,2.23,5.48,-1.16,6.02
0.4209599494934082,4.15,4.25,-4.61,7.51
0.42220115661621094,6.85,3.02,-6.59,9.97
0.43793725967407227,9.09,2.06,-7.15,11.74
0.4390549659729004,9.45,1.15,-7.15,11.9
0.452484130859375,8.15,-0.12,-6.6,10.48
0.45337820053100586,6.43,-1.73,-5.82,8.84
0.46973109245300293,4.85,-3.63,-4.63,7.62
0.4709150791168213,3.58,-5.57,-3.15,7.33
0.5440480709075928,2.35,-7.2,-1.89,7.8
0.5449862480163574,0.91,-7.9,-1.16,8.03
0.5554289817810059,-0.27,-6.84,-0.74,6.88
0.5565052032470703,0.33,-4.63,-0.65,4.68
0.5711150169372559,1.9,-2.67,-1.63,3.66
0.5722751617431641,2.45,-1.2,-3.44,4.39
0.5859811305999756,2.1,-0.63,-4.63,5.12
0.5868620872497559,0.73,-0.22,-3.31,3.39
0.6027791500091553,1.14,0.41,-1.45,1.88
0.6039061546325684,2.04,0.7,-1.84,2.83
0.6759252548217773,1.96,-0.15,-1.42,2.42
0.6768431663513184,-0.63,-2.26,3.63,4.32
0.6874270439147949,-2.16,-6.04,8.65,10.76
0.6888070106506348,1.59,-8.56,3.86,9.52
0.7066149711608887,4.34,-7.94,5.02,10.34
0.7076592445373535,4.48,-5.99,1.1,7.56
0.720008134841919,2.83,-3.57,-2.22,5.06
0.7209031581878662,-0.09,-1.13,-4.25,4.39
0.7366020679473877,-1.52,0.29,-6.39,6.57
0.7377650737762451,-0.76,0.92,-9.09,9.16
0.8109631538391113,1.33,1.72,-11.29,11.49
0.8119111061096191,4.17,2.62,-10.7,11.77
0.821357250213623,7.07,2.93,-7.35,10.61
0.8227272033691406,9.23,2.26,-4.76,10.62
0.8387222290039062,10.16,0.89,-4.48,11.13
0.8399372100830078,9.32,-0.33,-4.14,10.2
0.8527359962463379,7.91,-1.2,-3.08,8.57
0.8536820411682129,6.62,-1.73,-2.38,7.24
0.8706159591674805,4.63,-1.57,-1.7,5.17
0.8718180656433105,2.37,-1.25,-0.81,2.79
0.9447600841522217,0.28,-1.19,0.09,1.22
0.9456560611724854,-1.64,-1.18,0.96,2.23
0.9542810916900635,-3.09,-0.74,1.33,3.44
0.9555890560150146,-4.0,-0.07,0.85,4.08
0.971588134765625,-4.25,0.67,-0.29,4.31
0.972722053527832,-3.29,0.99,-1.51,3.75
0.9864339828491211,-1.58,0.96,-2.12,2.81
0.9873001575469971,0.22,0.79,-2.12,2.27
1.0032539367675781,1.7,0.36,-1.55,2.32
1.0044140815734863,2.56,-0.06,-0.69,2.65
1.0196199417114258,2.57,-0.23,-0.29,2.59
1.0938220024108887,1.92,-0.42,-0.33,1.99
1.094965934753418,0.67,-0.48,-0.41,0.92
1.1082592010498047,-0.84,-0.37,-0.48,1.03
1.1091432571411133,-1.86,-0.52,-0.49,1.99
1.1212470531463623,-2.78,-0.3,-0.34,2.81
1.1223440170288086,-3.44,-0.08,0.13,3.44
1.1370539665222168,-3.64,0.02,0.76,3.71
1.1380760669708252,-3.71,-0.01,1.32,3.93
1.1530380249023438,-3.77,-0.2,1.73,4.15
1.154029130935669,-3.55,-0.5,1.21,3.78
1.2266130447387695,-3.07,-0.84,0.64,3.24
1.227567195892334,-2.53,-1.03,0.56,2.78
1.2403271198272705,-2.25,-1.16,-0.53,2.58
1.2411751747131348,-2.27,-0.88,-0.57,2.5
1.2541770935058594,-3.08,-0.36,0.84,3.21
1.2554121017456055,-4.21,-0.09,0.94,4.31
1.2703862190246582,-5.19,-0.2,1.1,5.3
1.2714240550994873,-5.79,-0.76,1.97,6.16
1.2866740226745605,-5.92,-1.68,3.17,6.92
1.2876801490783691,-5.74,-2.58,3.45,7.17
1.3596582412719727,-5.48,-3.37,2.8,7.01
1.360612154006958,-5.42,-3.77,2.14,6.94
1.3750600814819336,-5.37,-3.89,1.71,6.84
1.3759222030639648,-5.24,-3.96,1.51,6.73
1.3890271186828613,-5.33,-4.15,1.24,6.86
1.3900680541992188,-5.72,-4.69,1.11,7.47
1.404102087020874,-6.03,-5.62,2.08,8.5
1.4050722122192383,-6.42,-6.73,3.78,10.03
1.4201481342315674,-7.92,-7.3,4.77,11.78
1.4211790561676025,-9.25,-6.92,4.36,12.34
1.4940381050109863,-9.36,-6.27,3.42,11.77
1.4950001239776611,-9.14,-6.09,1.59,11.09
1.5049591064453125,-8.63,-6.58,-1.59,10.96
1.5058002471923828,-7.82,-7.54,-2.69,11.19
1.5215001106262207,-7.28,-8.61,-0.36,11.28
1.5226881504058838,-6.6,-9.28,1.3,11.46
1.5370161533355713,-5.26,-9.09,1.67,10.63
1.5379691123962402,-3.35,-7.45,1.57,8.31
1.5545990467071533,-2.06,-4.79,1.69,5.48
1.5558819770812988,-0.57,-2.04,1.59,2.64
1.6288909912109375,1.92,0.53,-1.81,2.69
1.6297321319580078,3.43,2.4,-5.12,6.61
1.6363701820373535,3.64,3.47,-5.56,7.49
1.637294054031372,3.57,3.44,-4.75,6.86
1.655527114868164,3.04,2.44,-2.1,4.42
1.6565842628479004,1.77,1.54,1.2,2.63
1.6707429885864258,0.29,1.57,3.48,3.82
1.6716651916503906,-0.32,2.25,4.08,4.67
1.6887950897216797,-0.56,3.27,3.61,4.9
1.6900770664215088,-0.84,4.44,3.15,5.5
1.7628540992736816,-1.0,5.1,2.92,5.96
1.7637231349945068,-0.94,5.32,2.25,5.85
1.7711091041564941,-0.84,5.44,1.14,5.62
1.7722980976104736,-0.75,5.43,0.27,5.48
1.7886600494384766,-0.5,5.22,-0.04,5.24
1.7896790504455566,-0.3,5.09,0.05,5.09
1.8038251399993896,-0.02,5.21,0.63,5.24
1.8046822547912598,0.2,5.44,1.42,5.62
1.820345163345337,0.33,5.87,1.62,6.09
1.821606159210205,0.76,6.11,1.3,6.29
1.89384126663208,1.4,6.34,0.75,6.53
1.8947861194610596,2.2,6.47,0.24,6.83
1.906386137008667,3.15,6.13,-0.78,6.93
1.9074881076812744,4.13,5.27,-2.93,7.3
1.9226570129394531,5.28,4.08,-4.61,8.11
1.9236931800842285,6.65,2.8,-5.22,8.9
1.9367010593414307,7.72,1.68,-5.22,9.46
1.9375121593475342,8.07,0.44,-5.19,9.6
1.953279972076416,7.61,-1.53,-5.62,9.58
1.9544892311096191,6.27,-4.24,-5.61,9.42
2.026266098022461,4.77,-7.36,-4.61,9.9
2.0272111892700195,3.3,-9.55,-3.15,10.58
2.039797067642212,1.43,-9.28,-1.47,9.5
2.0406861305236816,-0.56,-7.16,0.71,7.21
2.0555419921875,-0.94,-4.72,2.74,5.53
2.056641101837158,1.01,-3.04,1.7,3.62
2.070436954498291,-0.03,-1.74,-1.49,2.29
2.071317195892334,-3.72,-0.28,-2.54,4.51
2.087459087371826,-3.37,0.39,-0.74,3.47
2.088642120361328,-0.13,-0.03,-0.22,0.25
2.103537082672119,0.92,-1.42,2.16,2.74
2.1775670051574707,-0.89,-4.24,9.08,10.06
2.178629159927368,1.23,-7.66,3.36,8.45
2.189746141433716,6.14,-8.14,-0.4,10.2
2.190793991088867,8.01,-7.0,0.53,10.65
2.2053890228271484,7.07,-4.69,-4.24,9.48
2.2066569328308105,3.25,-2.04,-5.43,6.64
2.220510959625244,-0.78,0.22,-7.72,7.76
2.221579074859619,-1.29,1.9,-13.28,13.47
2.237082004547119,1.99,3.44,-16.84,17.3
2.238081932067871,7.66,4.31,-10.52,13.7
2.31135892868042,11.56,4.19,-2.72,12.59
