time,ax,ay,az,atotal
0.001146078109741211,-1.44,0.05,0.02,1.44
0.004381895065307617,-0.94,0.04,0.2,0.96
0.006074190139770508,-0.11,0.02,0.17,0.2
0.008646011352539062,0.56,-0.01,0.19,0.59
0.011283159255981445,0.63,0.08,0.22,0.67
0.05630207061767578,0.26,0.28,0.09,0.39
0.05878901481628418,0.08,0.36,-0.02,0.36
0.06030917167663574,0.23,0.19,-0.04,0.3
0.06319689750671387,0.47,-0.07,-0.08,0.48
0.06583189964294434,0.64,-0.24,-0.09,0.68
0.0683290958404541,0.75,-0.24,-0.19,0.81
0.07246994972229004,0.7,-0.06,-0.28,0.75
0.07522201538085938,0.49,0.18,-0.19,0.55
0.08945298194885254,0.23,0.34,-0.13,0.43
0.09110093116760254,-0.03,0.36,-0.08,0.37
0.13599300384521484,-0.16,0.28,0.01,0.32
0.13860821723937988,-0.06,0.14,0.15,0.21
0.14014101028442383,0.21,0.05,0.21,0.3
0.14297103881835938,0.47,0.06,0.19,0.51
0.1457200050354004,0.58,0.12,0.14,0.6
0.14838910102844238,0.49,0.2,0.15,0.55
0.1510450839996338,0.26,0.18,0.18,0.36
0.1540970802307129,-0.08,0.07,0.08,0.13
0.15598607063293457,-0.46,0.12,0.06,0.47
0.17270493507385254,-0.63,-0.03,0.16,0.65
0.21670889854431152,-0.55,-0.15,0.12,0.58
0.21877121925354004,-0.43,-0.1,0.05,0.44
0.22021794319152832,-0.24,-0.02,0.05,0.24
0.2216789722442627,-0.2,0.25,-0.05,0.32
0.23921608924865723,-0.12,0.25,0.04,0.28
0.2408590316772461,0.05,0.1,-0.08,0.13
0.24344420433044434,0.15,0.0,-0.05,0.15
0.24610304832458496,0.26,-0.04,0.03,0.26
0.24877190589904785,0.42,-0.04,-0.02,0.42
0.25122618675231934,0.37,0.19,-0.1,0.42
0.29645800590515137,0.29,0.36,0.0,0.46
0.2986428737640381,0.23,0.36,0.0,0.42
0.2999451160430908,0.11,0.27,0.14,0.32
0.302746057510376,-0.02,0.07,0.16,0.17
0.30425405502319336,-0.1,-0.16,0.03,0.19
0.30761218070983887,-0.13,-0.18,0.0,0.22
0.310244083404541,-0.06,-0.03,-0.07,0.09
0.31290507316589355,0.1,0.16,-0.1,0.21
0.31553101539611816,0.24,0.25,-0.07,0.35
0.3182220458984375,0.26,0.22,-0.12,0.36
0.3627049922943115,0.19,0.16,-0.11,0.27
0.36468505859375,0.06,0.12,-0.06,0.14
0.36615800857543945,-0.05,0.05,0.0,0.07
0.36911797523498535,-0.13,-0.08,0.1,0.18
0.3716011047363281,-0.14,-0.21,0.1,0.27
0.3730461597442627,-0.12,-0.21,0.09,0.25
0.38941502571105957,-0.18,-0.13,0.1,0.24
0.39098405838012695,-0.22,0.05,0.1,0.24
0.3930840492248535,-0.21,0.22,0.11,0.32
0.3958561420440674,-0.08,0.23,0.07,0.25
0.44059205055236816,0.04,0.15,-0.01,0.15
0.4431290626525879,0.1,0.09,-0.03,0.13
0.44461512565612793,0.03,0.07,0.04,0.08
0.44739699363708496,-0.08,0.09,0.05,0.13
0.4499208927154541,-0.11,0.06,-0.06,0.13
0.45247721672058105,-0.07,0.03,-0.07,0.1
0.4549891948699951,-0.04,0.08,0.06,0.1
0.45641589164733887,-0.07,0.15,0.1,0.19
0.47246503829956055,-0.17,0.14,0.03,0.22
0.4742240905761719,-0.34,0.09,0.02,0.35
0.5187480449676514,-0.44,0.09,0.07,0.45
0.521090030670166,-0.33,0.09,0.13,0.36
0.5227859020233154,-0.11,0.07,0.09,0.15
0.5252799987792969,0.06,0.04,0.0,0.07
0.527616024017334,0.07,0.0,0.0,0.07
0.5298511981964111,-0.04,0.02,-0.02,0.04
0.5324850082397461,-0.09,0.06,-0.04,0.11
0.53525710105896,-0.04,0.08,-0.07,0.11
0.5377309322357178,0.01,0.07,-0.04,0.08
0.5397241115570068,0.01,0.07,0.0,0.07
0.5558679103851318,-0.06,0.09,0.02,0.1
0.5990989208221436,-0.15,0.07,0.0,0.16
0.6015369892120361,-0.21,0.04,0.03,0.21
0.603126049041748,-0.18,0.01,0.04,0.18
0.6046359539031982,-0.1,0.0,0.04,0.1
0.6075131893157959,0.03,0.02,0.01,0.03
0.6095590591430664,0.18,0.05,-0.06,0.19
0.6122839450836182,0.25,0.06,-0.08,0.26
0.6149430274963379,0.26,0.08,-0.03,0.27
0.6176049709320068,0.22,0.1,0.01,0.24
0.6201589107513428,0.16,0.14,-0.03,0.21
0.6630899906158447,0.12,0.11,-0.02,0.16
0.6654989719390869,0.06,0.03,0.03,0.07
0.6669960021972656,0.04,-0.01,0.03,0.05
0.6694619655609131,0.01,-0.02,0.0,0.02
0.6721909046173096,0.01,0.0,-0.07,0.07
0.674523115158081,-0.03,0.04,-0.02,0.05
0.6772139072418213,-0.06,0.09,0.03,0.11
0.6797730922698975,-0.04,0.09,-0.02,0.1
0.6822500228881836,0.09,0.07,-0.06,0.12
0.6849339008331299,0.21,0.03,-0.08,0.22
0.7290079593658447,0.2,0.01,-0.1,0.22
0.7305240631103516,0.03,0.01,-0.1,0.1
0.7328231334686279,-0.14,0.01,-0.09,0.16
0.7350308895111084,-0.21,0.02,-0.05,0.21
0.7376730442047119,-0.16,0.02,-0.01,0.16
0.7390890121459961,-0.1,0.0,-0.02,0.1
0.7565371990203857,-0.1,-0.02,0.0,0.1
0.7579050064086914,-0.15,0.0,0.0,0.15
0.7601730823516846,-0.19,0.06,0.0,0.19
0.76279616355896,-0.15,0.11,0.01,0.18
0.8068530559539795,-0.06,0.11,0.0,0.12
0.8092501163482666,0.0,0.1,0.01,0.1
0.8106272220611572,0.0,0.09,0.02,0.09
0.8130950927734375,0.02,0.11,-0.02,0.11
0.8156931400299072,0.05,0.11,-0.06,0.13
0.8182220458984375,0.08,0.06,-0.07,0.12
0.8211650848388672,0.0,0.04,-0.04,0.05
0.8226370811462402,-0.12,0.01,-0.03,0.12
0.8398702144622803,-0.21,0.02,-0.07,0.22
0.8414011001586914,-0.21,0.04,-0.01,0.21
0.8852250576019287,-0.1,0.03,0.09,0.13
0.8875010013580322,0.01,0.04,0.04,0.05
0.8890511989593506,0.05,0.07,-0.01,0.08
0.8919460773468018,0.08,0.07,-0.02,0.1
0.8943979740142822,0.09,0.11,-0.01,0.14
0.8970301151275635,0.13,0.12,0.02,0.17
